"type","text"
"spam","not heard from u4 a while. call 4 rude chat private line [PHONE] to cum. wan 2c pics of me gettin shagged then text pix to 8552. 2end send stop 8552 sam xxx"
"ham","long time. you remember me today."
"ham","havent shopping now lor i juz arrive only"
"ham","thank u. it better work out cause i will feel used otherwise"
"ham","are you up for the challenge? i know i am :)"
"ham","how much did ur hdd casing cost."
"ham","mystery solved! just opened my email and he's sent me another batch! isn't he a sweetie"
"ham","i can't describe how lucky you are that i'm actually awake by noon"
"spam","this is the 2nd time we have tried to contact u. u have won the å£1450 prize to claim just call [PHONE] b4 310303. t&cs/stop sms [PHONE]. 140ppm"
"ham","today is sorry day.! if ever i was angry with you, if ever i misbehaved or hurt you? plz plz just slap urself bcoz, its ur fault, i'm basically good"
"ham","cheers for the card ... is it that time of year already?"
"spam","hot live fantasies call now [PHONE] just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870..k"
"ham","when people see my msgs, they think iam addicted to msging... they are wrong, bcoz they don\'t know that iam addicted to my sweet friends..!! bslvyl"
"ham","ugh hopefully the asus ppl dont randomly do a reformat."
"ham","haven't seen my facebook, huh? lol!"
"ham","mah b, i'll pick it up tomorrow"
"ham","still otside le..u come 2morrow maga.."
"ham","do u still have plumbers tape and a wrench we could borrow?"
"spam","dear voucher holder, to claim this weeks offer, at you pc please go to [URL] ts&cs apply."
"ham","it vl bcum more difficult.."
"spam","ur going 2 bahamas! callfreefone [PHONE] and speak to a live operator to claim either bahamas cruise ofå£2000 cash 18+only. to opt out txt x to [PHONE]"
"ham","havent still waitin as usual... ìï come back sch oredi?"
"ham","in meeting da. i will call you"
"ham","k k :-):-) then watch some films."
"ham","does cinema plus drink appeal tomo? * is a fr thriller by director i like on at mac at 8.30."
"ham","there the size of elephant tablets & u shove um up ur ass!!"
"ham","so many people seems to be special at first sight, but only very few will remain special to you till your last sight.. maintain them till life ends.. take cr da"
"ham","dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ì_ cut ur hair."
"ham","good morning pookie pie! lol hope i didn't wake u up"
"ham","maybe if you woke up before fucking 3 this wouldn't be a problem."
"ham","happy birthday to you....dear.with lots of love.rakhesh nri"
"ham","howz that persons story"
"ham","x2  &lt;#&gt; . are you going to get that"
"ham","hi neva worry bout da truth coz the truth will lead me 2 ur heart. itåõs the least a unique person like u deserve. sleep tight or morning"
"spam","ur awarded a city break and could win a å£200 summer shopping spree every wk. txt store to 88039.skilgme.tscs[PHONE]winawk!age16+å£1.50perwksub"
"ham","is ur paper today in e morn or aft?"
"ham","i will lick up every drop :) are you ready to use your mouth as well?"
"ham","and you! will expect you whenever you text! hope all goes well tomo"
"ham","great. p diddy is my neighbor and comes for toothpaste every morning"
"ham","i av a new number,  . wil u only use this one,ta."
"ham","so its to be poking man everyday that they teach you in canada abi! how are you. just saying hi."
"ham","7 lor... change 2 suntec... wat time u coming?"
"ham","no de.am seeing in online shop so that i asked."
"ham","just curious because my cuz asked what i was up to"
"ham","nice.nice.how is it working?"
"ham","okay lor... wah... like that def they wont let us go... haha... what did they say in the terms and conditions?"
"ham","haha... yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again"
"ham","she's good. how are you. where r u working now"
"ham","oh, yes, i've just been a little under the weather so i've kind of been coccooning at home"
"ham","at home also."
"ham","this phone has the weirdest auto correct."
"ham","oops my phone died and i didn't even know. yeah i like it better."
"ham","havent mus ask if u can 1st wat. of meet 4 lunch den u n him meet can already lor. or u wan 2 go ask da ge 1st then confirm w me asap?"
"ham","oh yeah,and hav a great time in newquay-send me a postcard !1 look after all the girls while im gone(u know the 1im talkin bout!)xx"
"ham","we got a divorce. lol. she.s here"
"ham","what's ur pin?"
"ham","babe, have you got enough money to pick up bread and milk ? and i'll give you it back when you get home ?"
"ham","i want snow. it's just freezing and windy."
"spam","urgent! we are trying to contact u. todays draw shows that you have won a å£2000 prize guaranteed. call [PHONE] from land line. claim y87. valid 12hrs only"
"ham","come to mahal bus stop.. &lt;decimal&gt;"
"ham","don know:)this week i'm going to tirunelvai da."
"ham","me too baby! i promise to treat you well! i bet you will take good care of me..."
"ham","its like that hotel dusk game i think. you solve puzzles in a area thing"
"spam","thanks for your ringtone order, reference number x29. your mobile will be charged 4.50. should your tone not arrive please call customer services [PHONE]"
"ham","hi, my love! how goes that day? fuck, this morning i woke and dropped my cell on the way down the stairs but it seems alright ... *phews* i miss you !"
"ham","well that must be a pain to catch"
"ham","sorry da thangam.it's my mistake."
"ham","i need... coz i never go before"
"ham","wife.how she knew the time of murder exactly"
"spam","six chances to win cash! from 100 to 20,000 pounds txt> csh11 and send to 87575. cost 150p/day, 6days, 16+ tsandcs apply reply hl 4 info"
"spam","ur cash-balance is currently 500 pounds - to maximize ur cash-in now send collect to 83600 only 150p/msg. cc: [PHONE] po box 114/14 tcr/w1"
"ham","i feel like a dick because i keep sleeping through your texts and facebook messages. sup, you in town?"
"ham","no plm i will come da. on the way."
"ham","guess he wants alone time. we could just show up and watch when they do.."
"ham","height of recycling: read twice- people spend time for earning money and the same money is spent for spending time!;-) good morning.. keep smiling:-)"
"ham","yup ì_ not comin :-("
"ham","yes, princess. toledo."
"ham","aight text me when you're back at mu and i'll swing by, need somebody to get the door for me"
"ham","ron say fri leh. n he said ding tai feng cant make reservations. but he said wait lor."
"ham","good. no swimsuit allowed :)"
"ham","am okay. will soon be over. all the best"
"ham","a cute thought for friendship: \its not necessary to share every secret with ur close frnd"
"ham","ok i've sent u da latest version of da project."
"ham","good morning my dear........... have a great &amp; successful day."
"ham","pls accept me for one day. or am begging you change the number."
"ham","squeeeeeze!! this is christmas hug.. if u lik my frndshp den hug me back.. if u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) none? people hate u:"
"ham","its ok, if anybody asks abt me, u tel them..:-p"
"ham","funny fact nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife natural disasters just happens"
"ham","* you gonna ring this weekend or wot?"
"ham","also track down any lighters you can find"
"ham","babe, i need your advice"
"ham","i‰û÷ll leave around four, ok?"
"ham","come to medical college at 7pm ......forward it da"
"ham","k:)k..its good:)when are you going?"
"ham","i can make lasagna for you... vodka..."
"ham","hi its kate can u give me a ring asap xxx"
"ham","who were those people ? were you in a tour ? i thought you were doing that sofa thing you sent me ? your curious sugar"
"ham","no, but you told me you were going, before you got drunk!"
"ham","he fucking chickened out. he messaged me he would be late and woould buzz me and then i didn't hear a word from him"
"spam","congratulations! thanks to a good friend u have won the å£2,000 xmas prize. 2 claim is easy, just call [PHONE] now! only 10p per minute. bt-national-rate"
"ham","i'm always looking for an excuse to be in the city."
"ham","yup i'm still having coffee wif my frens... my fren drove she'll give me a lift..."
"ham","o shore are you takin the bus"
"ham","so u gonna get deus ex?"
"ham","i will send them to your email. do you mind  &lt;#&gt;  times per night?"
"spam","44 [PHONE], do you want a new nokia 3510i colour phone deliveredtomorrow? with 300 free minutes to any mobile + 100 free texts + free camcorder reply or call [PHONE]."
"ham","tap & spile at seven. * is that pub on gas st off broad st by canal. ok?"
"ham","ok then i come n pick u at engin?"
"ham","which is why i never wanted to tell you any of this. which is why i'm so short with you and on-edge as of late."
"ham","raviyog peripherals bhayandar east"
"ham","k actually can you guys meet me at the sunoco on howard? it should be right on the way"
"spam","you have 1 new voicemail. please call [PHONE]."
"ham","moon has come to color your dreams, stars to make them musical and my sms to give you warm and peaceful sleep. good night"
"ham","just finished eating. got u a plate. not leftovers this time."
"ham","thanx a lot..."
"ham","hurry home u big butt. hang up on your last caller if u have to. food is done and i'm starving. don't ask what i cooked."
"ham","lol your right. what diet? everyday i cheat anyway. i'm meant to be a fatty :("
"ham","its a great day. do have yourself a beautiful one."
"ham","what happened in interview?"
"ham","solve d case : a man was found murdered on  &lt;decimal&gt; . &lt;#&gt;  afternoon. 1,his wife called police. 2,police questioned everyone. 3,wife: sir,i was sleeping, when the murder took place. 4.cook: i was cooking. 5.gardener: i was picking vegetables. 6.house-maid: i went 2 d post office. 7.children: we went 2 play. 8.neighbour: we went 2 a marriage. police arrested d murderer immediately. who's it? reply with reason, if u r brilliant."
